depth,density
84.30000000000001,857.9699999999965
84.4,847.56
84.5,859.77
84.60000000000001,856.8900000000011
84.7,865.59
84.80000000000001,859.708421052631
84.9,853.8268421052629
85.0,847.9452631578947
85.10000000000001,849.0960000000033
85.2,844.846
85.30000000000001,848.5800000000032
85.4,845.5776811594203
85.5,845.9660869565217
85.60000000000001,846.3544927536233
85.7,846.7428985507247
85.80000000000001,847.1313043478261
85.9,847.5197101449276
86.0,847.908115942029
86.10000000000001,848.2965217391305
86.2,848.684927536232
86.30000000000001,849.0733333333334
86.4,849.4617391304348
86.5,849.8501449275362
86.60000000000001,850.2385507246378
86.7,850.6269565217392
86.80000000000001,851.0153623188406
86.9,851.4037681159421
87.0,851.7921739130435
87.10000000000001,852.180579710145
87.2,852.5689855072465
87.30000000000001,852.9573913043479
87.4,853.3457971014493
87.5,853.7342028985507
87.60000000000001,854.1226086956523
87.7,854.5110144927537
87.80000000000001,854.8994202898551
87.9,855.2878260869566
88.0,855.676231884058
88.10000000000001,856.0646376811595
88.2,856.453043478261
88.30000000000001,856.8414492753624
88.4,857.2298550724638
88.5,857.6182608695652
88.60000000000001,858.0066666666668
88.7,858.3950724637682
88.80000000000001,858.7834782608696
88.9,859.171884057971
89.0,859.5602898550725
89.10000000000001,859.948695652174
89.2,860.3371014492755
89.30000000000001,860.7255072463769
89.4,861.1139130434783
89.5,861.5023188405797
89.60000000000001,870.8860000000011
89.7,868.7540000000001
89.80000000000001,855.4719999999958
89.9,855.4058503401361
90.0,856.0586848072562
90.10000000000001,856.7115192743764
90.2,857.3643537414966
90.30000000000001,858.0171882086169
90.4,858.670022675737
90.5,859.3228571428572
90.60000000000001,859.9756916099774
90.7,860.6285260770975
90.80000000000001,861.2813605442178
90.9,861.9341950113379
91.0,862.587029478458
91.10000000000001,863.2398639455782
91.2,863.8926984126985
91.30000000000001,864.5455328798187
91.4,865.1983673469388
91.5,865.851201814059
91.60000000000001,866.5040362811792
91.7,867.1568707482993
91.80000000000001,867.8097052154196
91.9,868.4625396825397
92.0,869.1153741496598
92.10000000000001,869.7682086167802
92.2,870.4210430839003
92.30000000000001,871.0738775510205
92.4,871.7267120181406
92.5,872.3795464852608
92.60000000000001,873.032380952381
92.7,873.6852154195011
92.80000000000001,874.3380498866214
92.9,874.9908843537415
93.0,875.6437188208616
93.10000000000001,876.296553287982
93.2,876.9493877551021
93.30000000000001,877.6022222222223
93.4,878.2550566893424
93.5,878.9078911564626
93.60000000000001,879.5607256235828
93.7,880.2135600907029
93.80000000000001,880.8663945578232
93.9,881.5192290249433
94.0,882.1720634920634
94.10000000000001,882.8248979591838
94.2,883.4777324263039
94.30000000000001,884.0
94.4,884.0
94.5,884.0
94.60000000000001,884.0
94.7,884.0
94.80000000000001,884.0
94.9,884.0
95.0,884.0
95.10000000000001,884.0
95.2,884.0
95.30000000000001,884.0
95.4,884.0
95.5,884.0
95.60000000000001,884.0
95.7,884.0
95.80000000000001,884.0
95.9,884.125
96.0,884.5416666666666
96.10000000000001,884.9583333333334
96.2,885.0
96.30000000000001,885.0
96.4,885.0
96.5,885.0
96.60000000000001,885.0
96.7,885.0392156862745
96.80000000000001,885.4313725490197
96.9,885.8235294117648
97.0,886.0
97.10000000000001,886.0
97.2,886.0
97.30000000000001,886.0
97.4,886.0
97.5,886.0
97.60000000000001,886.0
97.7,886.1458333333334
97.80000000000001,886.5625
97.9,886.9791666666666
98.0,887.0
98.10000000000001,887.0
98.2,887.0
98.30000000000001,887.0
98.4,887.0
98.5,887.0
98.60000000000001,887.0
98.7,887.0
98.80000000000001,887.3703703703704
98.9,887.7407407407408
99.0,888.0
99.10000000000001,888.0
99.2,888.0
99.30000000000001,888.0
99.4,888.0
99.5,888.0
99.60000000000001,888.0
99.7,888.0
99.80000000000001,888.0181818181818
99.9,888.3818181818182
100.0,888.7454545454545
100.10000000000001,889.0
100.2,889.0
100.30000000000001,889.0
100.4,889.0
100.5,889.0
100.60000000000001,889.0
100.7,889.0
100.80000000000001,889.0
100.9,889.0
101.0,889.0
101.10000000000001,889.0
101.2,889.0
101.30000000000001,889.0
101.4,889.0
101.5,889.0
101.60000000000001,889.0
101.7,889.3392857142857
101.80000000000001,889.6964285714286
101.9,890.0
102.0,890.0
102.10000000000001,890.0
102.2,890.0
102.30000000000001,890.0
102.4,890.0
102.5,890.0
102.60000000000001,890.0
102.7,890.0
102.80000000000001,890.0
102.9,890.0
103.0,890.0
103.10000000000001,890.0
103.2,890.0
103.30000000000001,890.0
103.4,890.0
103.5,890.0
103.60000000000001,890.0
103.7,890.0
103.80000000000001,890.0
103.9,890.265306122449
104.0,890.6734693877551
104.10000000000001,891.0
104.2,891.0
104.30000000000001,891.0
104.4,891.0
104.5,891.0
104.60000000000001,891.0
104.7,891.0
104.80000000000001,891.0
104.9,891.0
105.0,891.0
105.10000000000001,891.0
105.2,891.0
105.30000000000001,891.0
105.4,891.0
105.5,891.0
105.60000000000001,891.0
105.7,891.0
105.80000000000001,891.4222222222222
105.9,891.8666666666667
106.0,892.0
106.10000000000001,892.0
106.2,892.0
106.30000000000001,892.0
106.4,892.0
106.5,892.0
106.60000000000001,892.0
106.7,892.0
106.80000000000001,892.0
106.9,892.0
107.0,892.0
107.10000000000001,892.0
107.2,892.0
107.30000000000001,892.0
107.4,892.0
107.5,892.0
107.60000000000001,892.0370370370371
107.7,892.4074074074074
107.80000000000001,892.7777777777778
107.9,893.0
108.0,893.0
108.10000000000001,893.0
108.2,893.0
108.30000000000001,893.0
108.4,893.0
108.5,893.0
108.60000000000001,893.0
108.7,893.0625
108.80000000000001,893.4791666666667
108.9,893.8958333333334
109.0,894.0
109.10000000000001,894.0
109.2,894.0
109.30000000000001,894.0
109.4,894.0
109.5,894.0
109.60000000000001,894.0
109.7,894.3529411764706
109.80000000000001,894.7450980392157
109.9,895.0
110.0,895.0
110.10000000000001,895.0
110.2,895.0
110.30000000000001,895.0
110.4,895.0
110.5,895.0
110.60000000000001,895.0
110.7,895.0
110.80000000000001,895.0
110.9,895.0
111.0,895.0
111.10000000000001,895.0
111.2,895.0
111.30000000000001,895.0
111.4,895.2941176470589
111.5,895.5882352941177
111.60000000000001,895.8823529411765
111.7,896.0
111.80000000000001,896.0
111.9,896.0
112.0,896.0
112.10000000000001,896.0
112.2,896.0
112.30000000000001,896.0
112.4,896.0
112.5,896.0
112.60000000000001,896.0
112.7,896.0
112.80000000000001,896.0
112.9,896.1489361702128
113.0,896.5744680851064
113.10000000000001,897.0
113.2,897.0
113.30000000000001,897.0
113.4,897.0
113.5,897.0
113.60000000000001,897.0
113.7,897.0
113.80000000000001,897.0
113.9,897.0
114.0,897.0
114.10000000000001,897.0
114.2,897.0
114.30000000000001,897.0
114.4,897.1632653061225
114.5,897.5714285714286
114.60000000000001,897.9795918367347
114.7,898.0
114.80000000000001,898.0
114.9,898.0
115.0,898.0
115.10000000000001,898.0
115.2,898.0
115.30000000000001,898.0
115.4,898.0
115.5,898.0
115.60000000000001,898.0
115.7,898.0
115.80000000000001,898.0545454545455
115.9,898.4181818181819
116.0,898.7818181818182
116.10000000000001,899.0
116.2,899.0
116.30000000000001,899.0
116.4,899.0
116.5,899.0
116.60000000000001,899.0
116.7,899.0
116.80000000000001,899.0
116.9,899.0
117.0,899.0
117.10000000000001,899.0
117.2,899.0
117.30000000000001,899.3750000000001
117.4,900.0
117.5,900.0
117.60000000000001,900.0
117.7,900.0
117.80000000000001,900.0
117.9,900.0
118.0,900.0
118.10000000000001,900.0
118.2,900.0
118.30000000000001,900.0
118.4,900.0
118.5,900.0
118.60000000000001,900.0
118.7,900.1739130434783
118.80000000000001,900.608695652174
118.9,901.0
119.0,901.0
119.10000000000001,901.0
119.2,901.0
119.30000000000001,901.0
119.4,901.0
119.5,901.0
119.60000000000001,901.0
119.7,901.0
119.80000000000001,901.0
119.9,901.2592592592592
120.0,901.6296296296297
120.10000000000001,902.0
120.2,902.0
120.30000000000001,902.0
120.4,902.0
120.5,902.0
120.60000000000001,902.0
120.7,902.0
120.80000000000001,902.0
120.9,902.0
121.0,902.0
121.10000000000001,902.0
121.2,902.0
121.30000000000001,902.0
121.4,902.0
121.5,902.0
121.60000000000001,902.0
121.7,902.0
121.80000000000001,902.34
121.9,902.74
122.0,903.0
122.10000000000001,903.0
122.2,903.0
122.30000000000001,903.0
122.4,903.0
122.5,903.0
122.60000000000001,903.0
122.7,903.0
122.80000000000001,903.0
122.9,903.0
123.0,903.0
123.10000000000001,903.0
123.2,903.0
123.30000000000001,903.0
123.4,903.0
123.5,903.0
123.60000000000001,903.0
123.7,903.0
123.80000000000001,903.108695652174
123.9,903.3260869565217
124.0,903.5434782608696
124.10000000000001,903.7608695652174
124.2,903.9782608695652
124.30000000000001,904.0
124.4,904.0
124.5,904.0
124.60000000000001,904.0
124.7,904.0
124.80000000000001,904.0
124.9,904.0
125.0,904.0
125.10000000000001,904.0
125.2,904.0
125.30000000000001,904.0
125.4,904.0
125.5,904.0
125.60000000000001,904.0
125.7,904.0
125.80000000000001,904.0
125.9,904.1951219512196
126.0,904.6829268292684
126.10000000000001,905.0
126.2,905.0
126.30000000000001,905.0
126.4,905.0
126.5,905.0
126.60000000000001,905.0
126.7,905.0
126.80000000000001,905.0
126.9,905.0
127.0,905.0
127.10000000000001,905.0
127.2,905.0
127.30000000000001,905.0
127.4,905.0
127.5,905.0
127.60000000000001,905.0
127.7,905.0
127.80000000000001,905.1627906976745
127.9,905.6279069767442
128.0,906.0
128.1,906.0
128.20000000000002,906.0
128.3,906.0
128.4,906.0
128.5,906.0
128.6,906.0
128.70000000000002,906.0
128.8,906.0
128.9,906.0
129.0,906.0
129.1,906.0
129.20000000000002,906.0
129.3,906.0
129.4,906.0
129.5,906.0
129.6,906.0
129.70000000000002,906.0
129.8,906.0727272727273
129.9,906.4363636363637
130.0,906.8
130.1,907.0
130.20000000000002,907.0
130.3,907.0
130.4,907.0
130.5,907.0
130.6,907.0
130.70000000000002,907.0
130.8,907.0
130.9,907.0
131.0,907.0
131.1,907.0
131.20000000000002,907.0
131.3,907.0
131.4,907.0
131.5,907.0
131.6,907.0
131.70000000000002,907.0
131.8,907.0
131.9,907.0
132.0,907.0
132.1,907.0
132.20000000000002,907.0
132.3,907.0
132.4,907.0
132.5,907.0
132.6,907.0
132.70000000000002,907.0
132.8,907.0
132.9,907.0
133.0,907.0
133.1,907.0
133.20000000000002,907.0
133.3,907.0
133.4,907.0784313725491
133.5,907.4705882352941
133.6,907.8627450980392
133.70000000000002,908.0
133.8,908.0
133.9,908.0
134.0,908.0
134.1,908.0
134.20000000000002,908.0
134.3,908.0
134.4,908.0
134.5,908.0
134.6,908.0
134.70000000000002,908.0
134.8,908.0
134.9,908.0
135.0,908.0
135.1,908.0
135.20000000000002,908.0
135.3,908.0
135.4,908.0
135.5,908.0
135.6,908.0
135.70000000000002,908.0
135.8,908.0
135.9,908.0
136.0,908.0
136.1,908.0
136.20000000000002,908.0
136.3,908.0
136.4,908.0
136.5,908.0
136.6,908.0
136.70000000000002,908.0
136.8,908.1162790697674
136.9,908.5813953488372
137.0,909.0
137.1,909.0
137.20000000000002,909.0
137.3,909.0
137.4,909.0
137.5,909.0
137.6,909.0
137.70000000000002,909.0
137.8,909.0
137.9,909.0
138.0,909.0
138.1,909.0
138.20000000000002,909.0
138.3,909.0
138.4,909.0
138.5,909.0
138.6,909.0
138.70000000000002,909.0
138.8,909.0
138.9,909.0
139.0,909.0
139.1,909.0
139.20000000000002,909.0
139.3,909.0
139.4,909.0
139.5,909.0
139.6,909.0
139.70000000000002,909.0
139.8,909.309090909091
139.9,909.6727272727272
140.0,910.0
140.1,910.0
140.20000000000002,910.0
140.3,910.0
140.4,910.0
140.5,910.0
140.6,910.0
140.70000000000002,910.0
140.8,910.0
140.9,910.0
141.0,910.0
141.1,910.0
141.20000000000002,910.0
141.3,910.0
141.4,910.0
141.5,910.0
141.6,910.0
141.70000000000002,910.0
141.8,910.0
141.9,910.0
142.0,910.0
142.1,910.0
142.20000000000002,910.0
142.3,910.0
142.4,910.0
142.5,910.0
142.6,910.0
142.70000000000002,910.0
142.8,910.0
142.9,910.0
143.0,910.0
143.1,910.0
143.20000000000002,910.0
143.3,910.0
143.4,910.0
143.5,910.0
143.6,910.0
143.70000000000002,910.0
143.8,910.0
143.9,910.0
144.0,910.0
144.1,910.0
144.20000000000002,910.0
144.3,910.0
144.4,910.0
144.5,910.0
144.6,910.0
144.70000000000002,910.0
144.8,910.0
144.9,910.0
145.0,910.0
145.1,910.0
145.20000000000002,910.0
145.3,910.0
145.4,910.0
145.5,910.0
145.6,910.0
145.70000000000002,910.0
145.8,910.0
145.9,910.404255319149
146.0,910.8297872340426
146.1,911.0
146.20000000000002,911.0
146.3,911.0
146.4,911.0
146.5,911.0
146.6,911.0
146.70000000000002,911.0
146.8,911.0
146.9,911.0
147.0,911.0
147.1,911.0
147.20000000000002,911.0
147.3,911.0
147.4,911.0
147.5,911.0
147.6,911.0
147.70000000000002,911.0
147.8,911.0
147.9,911.0
148.0,911.0
148.1,911.0
148.20000000000002,911.0
148.3,911.0
148.4,911.0
148.5,911.0
148.6,911.0
148.70000000000002,911.0
148.8,911.0
148.9,911.0
149.0,911.0
149.1,911.0
149.20000000000002,911.0
149.3,911.0
149.4,911.0
149.5,911.0
149.6,911.0
149.70000000000002,911.0
149.8,911.0
149.9,911.2564102564103
150.0,911.7692307692308
150.1,912.0
150.20000000000002,912.0
150.3,912.0
150.4,912.0
150.5,912.0
150.6,912.0
150.70000000000002,912.0
150.8,912.0
150.9,912.0
151.0,912.0
151.1,912.0
151.20000000000002,912.0
151.3,912.0
151.4,912.0
151.5,912.0
151.6,912.0
151.70000000000002,912.0
151.8,912.0
151.9,912.0
152.0,912.0
152.1,912.0
152.20000000000002,912.0
152.3,912.0
152.4,912.0
152.5,912.0
152.6,912.0
152.70000000000002,912.0
152.8,912.0
152.9,912.0
153.0,912.0
153.1,912.0
153.20000000000002,912.0
153.3,912.0
153.4,912.0
153.5,912.0
153.60000000000002,912.0
153.70000000000002,912.0
153.8,912.0
153.9,912.0
154.0,912.0
154.10000000000002,912.0
154.20000000000002,912.0
154.3,912.0
154.4,912.0
154.5,912.0
154.60000000000002,912.0
154.70000000000002,912.0
154.8,912.0
154.9,912.0
155.0,912.0
155.10000000000002,912.0
155.20000000000002,912.0
155.3,912.0
155.4,912.0
155.5,912.0
155.60000000000002,912.0
155.70000000000002,912.0
155.8,912.0
155.9,912.3414634146342
156.0,912.829268292683
156.10000000000002,913.0
156.20000000000002,913.0
156.3,913.0
156.4,913.0
156.5,913.0
156.60000000000002,913.0
156.70000000000002,913.0
156.8,913.0
156.9,913.0
157.0,913.0
157.10000000000002,913.0
157.20000000000002,913.0
157.3,913.0
157.4,913.0
157.5,913.0
157.60000000000002,913.0
157.70000000000002,913.0
157.8,913.0
157.9,913.0
158.0,913.0
158.10000000000002,913.0
158.20000000000002,913.0
158.3,913.0
158.4,913.0
158.5,913.0
158.60000000000002,913.0
158.70000000000002,913.0
158.8,913.0
158.9,913.0
159.0,913.0
159.10000000000002,913.0
159.20000000000002,913.0
159.3,913.0
159.4,913.0
159.5,913.0
159.60000000000002,913.0
159.70000000000002,913.0
159.8,913.0
159.9,913.2115384615385
160.0,913.5961538461539
160.10000000000002,913.9807692307694
160.20000000000002,914.0
160.3,914.0
160.4,914.0
160.5,914.0
160.60000000000002,914.0
160.70000000000002,914.0
160.8,914.0
160.9,914.0
161.0,914.0
161.10000000000002,914.0
161.20000000000002,914.0
161.3,914.0
161.4,914.0
161.5,914.0
161.60000000000002,914.0
161.70000000000002,914.0
161.8,914.0
161.9,914.0
162.0,914.0
162.10000000000002,914.0
162.20000000000002,914.0
162.3,914.0
162.4,914.0
162.5,914.0
162.60000000000002,914.0
162.70000000000002,914.0
162.8,914.0
162.9,914.0
163.0,914.0
163.10000000000002,914.0
163.20000000000002,914.0
163.3,914.0
163.4,914.0
163.5,914.0
163.60000000000002,914.0
163.70000000000002,914.0
163.8,914.0
163.9,914.0
164.0,914.0
164.10000000000002,914.0
164.20000000000002,914.0
164.3,914.0
164.4,914.0
164.5,914.0
164.60000000000002,914.0
164.70000000000002,914.0
164.8,914.0
164.9,914.0
165.0,914.0
165.10000000000002,914.0
165.20000000000002,914.0
165.3,914.0
165.4,914.0
165.5,914.0
165.60000000000002,914.0
165.70000000000002,914.0
165.8,914.0
165.9,914.0
166.0,914.0
166.10000000000002,914.0
166.20000000000002,914.0
166.3,914.0
166.4,914.0
166.5,914.0
166.60000000000002,914.0
166.70000000000002,914.0
166.8,914.0
166.9,914.0
167.0,914.0
167.10000000000002,914.0
167.20000000000002,914.0
167.3,914.0
167.4,914.0
167.5,914.0
167.60000000000002,914.0
167.70000000000002,914.0
167.8,914.0
167.9,914.0
168.0,914.0
168.10000000000002,914.0
168.20000000000002,914.0
168.3,914.0
168.4,914.0
168.5,914.0
168.60000000000002,914.0
168.70000000000002,914.0
168.8,914.0
168.9,914.0
169.0,914.0
169.10000000000002,914.0
169.20000000000002,914.0
169.3,914.0
169.4,914.0
169.5,914.0
169.60000000000002,914.0
169.70000000000002,914.3260869565219
169.8,914.7608695652175
169.9,915.0
170.0,915.0
170.10000000000002,915.0
170.20000000000002,915.0
170.3,915.0
170.4,915.0
170.5,915.0
170.60000000000002,915.0
170.70000000000002,915.0
170.8,915.0
170.9,915.0
171.0,915.0
171.10000000000002,915.0
171.20000000000002,915.0
171.3,915.0
171.4,915.0
171.5,915.0
171.60000000000002,915.0
171.70000000000002,915.0
171.8,915.0
171.9,915.0
172.0,915.0
172.10000000000002,915.0
172.20000000000002,915.0
172.3,915.0
172.4,915.0
172.5,915.0
172.60000000000002,915.0
172.70000000000002,915.0
172.8,915.0
172.9,915.0
173.0,915.0
173.10000000000002,915.0
173.20000000000002,915.0
173.3,915.0
173.4,915.0
173.5,915.0
173.60000000000002,915.0
173.70000000000002,915.0
173.8,915.0
173.9,915.0
174.0,915.0
174.10000000000002,915.0
174.20000000000002,915.0
174.3,915.0
174.4,915.0
174.5,915.0
174.60000000000002,915.0
174.70000000000002,915.0
174.8,915.0
174.9,915.0
175.0,915.0
175.10000000000002,915.0
175.20000000000002,915.0
175.3,915.0
175.4,915.0
175.5,915.0
175.60000000000002,915.0
175.70000000000002,915.0
175.8,915.0
175.9,915.0
176.0,915.0
176.10000000000002,915.0
176.20000000000002,915.0
176.3,915.0
176.4,915.0
176.5,915.0
176.60000000000002,915.0
176.70000000000002,915.0
176.8,915.0
176.9,915.0
177.0,915.0
177.10000000000002,915.0
177.20000000000002,915.0
177.3,915.0
177.4,915.0
177.5,915.0
177.60000000000002,915.0
177.70000000000002,915.0
177.8,915.0
177.9,915.0
178.0,915.0
178.10000000000002,915.0
178.20000000000002,915.0
178.3,915.0
178.4,915.0
178.5,915.0
178.60000000000002,915.0
178.70000000000002,915.0
178.8,915.0
178.9,915.0
179.0,915.0
179.10000000000002,915.0
179.20000000000002,915.0
179.3,915.0
179.4,915.0
179.5,915.0
179.60000000000002,915.0
179.70000000000002,915.0
179.8,915.2073170731708
179.9,915.4512195121952
180.0,915.6951219512196
180.10000000000002,915.939024390244
180.20000000000002,916.0
180.3,916.0
180.4,916.0
180.5,916.0
180.60000000000002,916.0
180.70000000000002,916.0
180.8,916.0
180.9,916.0
181.0,916.0
181.10000000000002,916.0
181.20000000000002,916.0
181.3,916.0
181.4,916.0
181.5,916.0
181.60000000000002,916.0
181.70000000000002,916.0
181.8,916.0
181.9,916.0
182.0,916.0
182.10000000000002,916.0
182.20000000000002,916.0
182.3,916.0
182.4,916.0
182.5,916.0
182.60000000000002,916.0
182.70000000000002,916.0
182.8,916.0
182.9,916.0
183.0,916.0
183.10000000000002,916.0
183.20000000000002,916.0
183.3,916.0
183.4,916.0
183.5,916.0
183.60000000000002,916.0
183.70000000000002,916.0
183.8,916.0
183.9,916.0
184.0,916.0
184.10000000000002,916.0
184.20000000000002,916.0
184.3,916.0
184.4,916.0
184.5,916.0
184.60000000000002,916.0
184.70000000000002,916.0
184.8,916.0
184.9,916.0
185.0,916.0
185.10000000000002,916.0
185.20000000000002,916.0
185.3,916.0
185.4,916.0
185.5,916.0
185.60000000000002,916.0
185.70000000000002,916.0
185.8,916.0
185.9,916.0
186.0,916.0
186.10000000000002,916.0
186.20000000000002,916.0
186.3,916.0
186.4,916.0
186.5,916.0
186.60000000000002,916.0
186.70000000000002,916.0
186.8,916.0
186.9,916.0
187.0,916.0
187.10000000000002,916.0
187.20000000000002,916.0
187.3,916.0
187.4,916.0
187.5,916.0
187.60000000000002,916.0
187.70000000000002,916.0
187.8,916.0
187.9,916.0
188.0,916.0
188.10000000000002,916.0
188.20000000000002,916.0
188.3,916.0
188.4,916.0
188.5,916.0
188.60000000000002,916.0
188.70000000000002,916.0
188.8,916.0
188.9,916.0
189.0,916.0
189.10000000000002,916.0
189.20000000000002,916.0
189.3,916.0
189.4,916.0
189.5,916.0
189.60000000000002,916.0
189.70000000000002,916.0
189.8,916.0
189.9,916.0
190.0,916.0
190.10000000000002,916.0
190.20000000000002,916.0
190.3,916.0
190.4,916.0
190.5,916.0
190.60000000000002,916.0
190.70000000000002,916.0
190.8,916.0
190.9,916.0
191.0,916.0
191.10000000000002,916.0
191.20000000000002,916.0
191.3,916.0
191.4,916.0
191.5,916.0
191.60000000000002,916.0
191.70000000000002,916.0
191.8,916.0
191.9,916.0
192.0,916.0
192.10000000000002,916.0
192.20000000000002,916.0
192.3,916.0
192.4,916.0
192.5,916.0
192.60000000000002,916.0
192.70000000000002,916.0
192.8,916.0
192.9,916.0
193.0,916.0
193.10000000000002,916.0
193.20000000000002,916.0
193.3,916.0
193.4,916.0
193.5,916.0
193.60000000000002,916.0
193.70000000000002,916.0
193.8,916.0
193.9,916.0
194.0,916.0
194.10000000000002,916.0
194.20000000000002,916.0
194.3,916.0
194.4,916.0
194.5,916.0
194.60000000000002,916.0
194.70000000000002,916.0
194.8,916.0
194.9,916.0
195.0,916.0
195.10000000000002,916.0
195.20000000000002,916.0
195.3,916.0
195.4,916.0
195.5,916.0
195.60000000000002,916.0
195.70000000000002,916.0
195.8,916.0
195.9,916.0
196.0,916.0
196.10000000000002,916.0
196.20000000000002,916.0
196.3,916.0
196.4,916.0
196.5,916.0
196.60000000000002,916.0
196.70000000000002,916.0
196.8,916.0
196.9,916.0
197.0,916.0
197.10000000000002,916.0
197.20000000000002,916.0
197.3,916.0
197.4,916.0
197.5,916.0
197.60000000000002,916.0
197.70000000000002,916.0
197.8,916.0
197.9,916.0
198.0,916.0
198.10000000000002,916.0
198.20000000000002,916.0
198.3,916.0
198.4,916.0
198.5,916.0
198.60000000000002,916.0
198.70000000000002,916.0
198.8,916.0
198.9,916.0
199.0,916.0
199.10000000000002,916.0
199.20000000000002,916.0
199.3,916.0
199.4,916.0
199.5,916.0
199.60000000000002,916.0
199.70000000000002,916.0
199.8,916.0
199.9,916.0
200.0,916.0
200.10000000000002,916.0
200.20000000000002,916.0
200.3,916.0
200.4,916.0
200.5,916.0
200.60000000000002,916.0
200.70000000000002,916.0
200.8,916.0
200.9,916.0
201.0,916.0
201.10000000000002,916.0
201.20000000000002,916.0
201.3,916.0
201.4,916.0
201.5,916.0
201.60000000000002,916.0
201.70000000000002,916.0
201.8,916.0
201.9,916.0
202.0,916.0
202.10000000000002,916.0
202.20000000000002,916.0
202.3,916.0
202.4,916.0
202.5,916.0
202.60000000000002,916.0
202.70000000000002,916.0
202.8,916.0
202.9,916.0
203.0,916.0
203.10000000000002,916.0
203.20000000000002,916.0
203.3,916.0
203.4,916.0
203.5,916.0
203.60000000000002,916.0
203.70000000000002,916.0
203.8,916.0
203.9,916.0
204.0,916.0
204.10000000000002,916.0
204.20000000000002,916.0
204.3,916.0
204.4,916.0
204.5,916.0
204.60000000000002,916.0
204.70000000000002,916.0
204.8,916.0
204.9,916.0
205.0,916.0
205.10000000000002,916.0
205.20000000000002,916.0
205.3,916.0
205.4,916.0
205.5,916.0
205.60000000000002,916.0
205.70000000000002,916.0
205.8,916.0
205.9,916.0
206.0,916.0
206.10000000000002,916.0
206.20000000000002,916.0
206.3,916.0
206.4,916.0
206.5,916.0
206.60000000000002,916.0
206.70000000000002,916.0
206.8,916.0
206.9,916.0
207.0,916.0
207.10000000000002,916.0
207.20000000000002,916.0
207.3,916.0
207.4,916.0
207.5,916.0
207.60000000000002,916.0
207.70000000000002,916.0
207.8,916.0
207.9,916.0
208.0,916.0
208.10000000000002,916.0
208.20000000000002,916.0
208.3,916.0
208.4,916.0
208.5,916.0
208.60000000000002,916.0
208.70000000000002,916.0
208.8,916.0
208.9,916.0
209.0,916.0
209.10000000000002,916.0
209.20000000000002,916.0
209.3,916.0
209.4,916.0
209.5,916.0
209.60000000000002,916.0
209.70000000000002,916.0
209.8,916.3478260869566
209.9,916.7826086956522
